ProvDist,MuniCity,BgySubmun,ProvDistPSGC,MuniCityPSGC,BgySubmunPSGC,Area
AURORA,MARIA AURORA,BARANGAY 4,307700000,307707000,307707008,NORTH LUZON
AURORA,MARIA AURORA,BAUBO,307700000,307707000,307707009,NORTH LUZON
AURORA,MARIA AURORA,BAYANIHAN,307700000,307707000,307707010,NORTH LUZON
AURORA,MARIA AURORA,BAZAL,307700000,307707000,307707011,NORTH LUZON
AURORA,MARIA AURORA,CABITUCULAN EAST,307700000,307707000,307707012,NORTH LUZON
AURORA,MARIA AURORA,CABITUCULAN WEST,307700000,307707000,307707013,NORTH LUZON
AURORA,MARIA AURORA,DEBUCAO,307700000,307707000,307707014,NORTH LUZON
AURORA,MARIA AURORA,DECOLIAT,307700000,307707000,307707015,NORTH LUZON
AURORA,MARIA AURORA,DETAILEN,307700000,307707000,307707016,NORTH LUZON
AURORA,MARIA AURORA,DIAAT,307700000,307707000,307707017,NORTH LUZON
AURORA,MARIA AURORA,DIALATMAN,307700000,307707000,307707018,NORTH LUZON
AURORA,MARIA AURORA,DIAMAN,307700000,307707000,307707019,NORTH LUZON
AURORA,MARIA AURORA,DIANAWAN,307700000,307707000,307707020,NORTH LUZON
AURORA,MARIA AURORA,DIKILDIT,307700000,307707000,307707021,NORTH LUZON
AURORA,MARIA AURORA,DIMANPUDSO,307700000,307707000,307707022,NORTH LUZON
AURORA,MARIA AURORA,DIOME,307700000,307707000,307707023,NORTH LUZON
AURORA,MARIA AURORA,ESTONILO,307700000,307707000,307707024,NORTH LUZON
AURORA,MARIA AURORA,FLORIDA,307700000,307707000,307707025,NORTH LUZON
AURORA,MARIA AURORA,GALINTUJA,307700000,307707000,307707026,NORTH LUZON
AURORA,MARIA AURORA,CADAYACAN,307700000,307707000,307707027,NORTH LUZON
AURORA,MARIA AURORA,MALASIN,307700000,307707000,307707028,NORTH LUZON
AURORA,MARIA AURORA,PONGLO,307700000,307707000,307707029,NORTH LUZON
AURORA,MARIA AURORA,QUIRINO,307700000,307707000,307707030,NORTH LUZON
AURORA,MARIA AURORA,RAMADA,307700000,307707000,307707031,NORTH LUZON
AURORA,MARIA AURORA,SAN JOAQUIN,307700000,307707000,307707032,NORTH LUZON
AURORA,MARIA AURORA,SAN JOSE,307700000,307707000,307707033,NORTH LUZON
AURORA,MARIA AURORA,SAN LEONARDO,307700000,307707000,307707034,NORTH LUZON
AURORA,MARIA AURORA,SANTA LUCIA,307700000,307707000,307707035,NORTH LUZON
AURORA,MARIA AURORA,SANTO TOMAS,307700000,307707000,307707036,NORTH LUZON
AURORA,MARIA AURORA,SUGUIT,307700000,307707000,307707037,NORTH LUZON
AURORA,MARIA AURORA,VILLA AURORA,307700000,307707000,307707038,NORTH LUZON
AURORA,MARIA AURORA,WENCESLAO,307700000,307707000,307707039,NORTH LUZON
AURORA,MARIA AURORA,SAN JUAN,307700000,307707000,307707040,NORTH LUZON
AURORA,SAN LUIS,BACONG,307700000,307708000,307708001,NORTH LUZON
AURORA,SAN LUIS,BARANGAY 1,307700000,307708000,307708002,NORTH LUZON
AURORA,SAN LUIS,BARANGAY 2,307700000,307708000,307708003,NORTH LUZON
AURORA,SAN LUIS,BARANGAY 3,307700000,307708000,307708004,NORTH LUZON
AURORA,SAN LUIS,BARANGAY 4,307700000,307708000,307708005,NORTH LUZON
AURORA,SAN LUIS,DIBALO,307700000,307708000,307708006,NORTH LUZON
AURORA,SAN LUIS,DIBAYABAY,307700000,307708000,307708007,NORTH LUZON
AURORA,SAN LUIS,DIBUT,307700000,307708000,307708008,NORTH LUZON
AURORA,SAN LUIS,DIKAPINISAN,307700000,307708000,307708009,NORTH LUZON
AURORA,SAN LUIS,DIMANAYAT,307700000,307708000,307708010,NORTH LUZON
AURORA,SAN LUIS,DITEKI,307700000,307708000,307708011,NORTH LUZON
AURORA,SAN LUIS,DITUMABO,307700000,307708000,307708012,NORTH LUZON
AURORA,SAN LUIS,L PIMENTEL,307700000,307708000,307708013,NORTH LUZON
AURORA,SAN LUIS,NONONG SENIOR,307700000,307708000,307708014,NORTH LUZON
AURORA,SAN LUIS,REAL,307700000,307708000,307708015,NORTH LUZON
AURORA,SAN LUIS,SAN ISIDRO,307700000,307708000,307708016,NORTH LUZON
AURORA,SAN LUIS,SAN JOSE,307700000,307708000,307708017,NORTH LUZON
AURORA,SAN LUIS,ZARAH,307700000,307708000,307708018,NORTH LUZON
PAMPANGA,ANGELES CITY,AGAPITO DEL ROSARIO,305400000,330100000,330100001,NORTH LUZON
PAMPANGA,ANGELES CITY,ANUNAS,305400000,330100000,330100002,NORTH LUZON
PAMPANGA,ANGELES CITY,BALIBAGO,305400000,330100000,330100003,NORTH LUZON
PAMPANGA,ANGELES CITY,CAPAYA,305400000,330100000,330100004,NORTH LUZON
PAMPANGA,ANGELES CITY,CLARO M RECTO,305400000,330100000,330100005,NORTH LUZON
PAMPANGA,ANGELES CITY,CUAYAN,305400000,330100000,330100006,NORTH LUZON
PAMPANGA,ANGELES CITY,CUTCUT,305400000,330100000,330100007,NORTH LUZON
PAMPANGA,ANGELES CITY,CUTUD,305400000,330100000,330100008,NORTH LUZON
PAMPANGA,ANGELES CITY,LOURDES NORTH WEST,305400000,330100000,330100010,NORTH LUZON
PAMPANGA,ANGELES CITY,LOURDES SUR,305400000,330100000,330100011,NORTH LUZON
PAMPANGA,ANGELES CITY,LOURDES SUR EAST,305400000,330100000,330100012,NORTH LUZON
PAMPANGA,ANGELES CITY,MALABANAS,305400000,330100000,330100013,NORTH LUZON
PAMPANGA,ANGELES CITY,MARGOT,305400000,330100000,330100014,NORTH LUZON
PAMPANGA,ANGELES CITY,MINING,305400000,330100000,330100015,NORTH LUZON
PAMPANGA,ANGELES CITY,PAMPANG,305400000,330100000,330100017,NORTH LUZON
PAMPANGA,ANGELES CITY,PANDAN,305400000,330100000,330100018,NORTH LUZON
PAMPANGA,ANGELES CITY,PULUNG MARAGUL,305400000,330100000,330100019,NORTH LUZON
PAMPANGA,ANGELES CITY,PULUNGBULU,305400000,330100000,330100020,NORTH LUZON
PAMPANGA,ANGELES CITY,PULUNG CACUTUD,305400000,330100000,330100021,NORTH LUZON
PAMPANGA,ANGELES CITY,SALAPUNGAN,305400000,330100000,330100022,NORTH LUZON
PAMPANGA,ANGELES CITY,SAN JOSE,305400000,330100000,330100023,NORTH LUZON
PAMPANGA,ANGELES CITY,SAN NICOLAS,305400000,330100000,330100024,NORTH LUZON
PAMPANGA,ANGELES CITY,SANTA TERESITA,305400000,330100000,330100025,NORTH LUZON
PAMPANGA,ANGELES CITY,SANTA TRINIDAD,305400000,330100000,330100026,NORTH LUZON
PAMPANGA,ANGELES CITY,SANTO CRISTO,305400000,330100000,330100027,NORTH LUZON
PAMPANGA,ANGELES CITY,SANTO DOMINGO,305400000,330100000,330100028,NORTH LUZON
PAMPANGA,ANGELES CITY,SANTO ROSARIO,305400000,330100000,330100029,NORTH LUZON
PAMPANGA,ANGELES CITY,SAPALIBUTAD,305400000,330100000,330100030,NORTH LUZON
PAMPANGA,ANGELES CITY,SAPANGBATO,305400000,330100000,330100031,NORTH LUZON
PAMPANGA,ANGELES CITY,TABUN,305400000,330100000,330100032,NORTH LUZON
PAMPANGA,ANGELES CITY,VIRGEN DELOS REMEDIOS,305400000,330100000,330100034,NORTH LUZON
PAMPANGA,ANGELES CITY,AMSIC,305400000,330100000,330100035,NORTH LUZON
PAMPANGA,ANGELES CITY,NINOY AQUINO,305400000,330100000,330100036,NORTH LUZON
ZAMBALES,OLONGAPO CITY,ASINAN,307100000,331400000,331400001,NORTH LUZON
ZAMBALES,OLONGAPO CITY,BANICAIN,307100000,331400000,331400002,NORTH LUZON
